FIPS,STATE_FIPS,COUNTY_FIPS,YEAR,CVAP,REG_VOTERS,BALLOTS_CAST,REG_VOTERS_PCT,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PRES_DEM_VOTES,PRES_REP_VOTES,SEN_DEM_VOTES,SEN_REP_VOTES,PRES_DEM_RATIO,PRES_REP_RATIO,SEN_DEM_RATIO,SEN_REP_RATIO,PARTISAN_INDEX_DEM,PARTISAN_INDEX_REP,unemployment_rate,is_presidential,election_type,unemp_mean,unemp_sd,unemp_zscore,unemployment_tier,unemployment_std,county_type,FIPS_factor,YEAR_factor,STATE_factor
1001,1,1,2004,34420,28100,20119,0.816385805607,0.584514796734,0.715978622437,4758,15196,3960,15728,0.2384484261274,0.7615515589714,0.2011377513409,0.7988622784615,NA,NA,4.7,1,Presidential,5.949276092579529,2.6665988371640235,-0.4684904512701869,Medium (-0.5 to 0.5 SD),-0.4684904512701869,Suburban,1001,2004,1
1001,1,1,2008,39580,33536,23714,0.847296595573,0.599141001701,0.707120716572,6093,17403,5316,17941,0.2593207359314,0.7406792640686,0.2285763472319,0.771423637867,0.2423373311758,0.757662653923,5.4,1,Presidential,5.949276092579529,2.6665988371640235,-0.20598377413368033,Medium (-0.5 to 0.5 SD),-0.20598377413368033,Suburban,1001,2008,1
1001,1,1,2010,39580,34727,18180,0.877387583256,0.45932289958,0.523511946201,NA,NA,3978,13979,NA,NA,0.2215292155743,0.7784708142281,0.2284236103296,0.7715764045715,8.8,0,Midterm,5.949276092579529,2.6665988371640235,1.0690486576722085,Very High (> 1 SD),1.0690486576722085,Suburban,1001,2010,1
1001,1,1,2012,39580,37170,24065,0.939110636711,0.60800909996,0.647430717945,6363,17379,NA,NA,0.2680060565472,0.7319939136505,NA,NA,0.2444946020842,0.7555053830147,7.1,1,Presidential,5.949276092579529,2.6665988371640235,0.4315324417692638,Medium (-0.5 to 0.5 SD),0.4315324417692638,Suburban,1001,2012,1
1001,1,1,2014,41015,33806,33806,0.824235022068,0.824235022068,0.980000019073,NA,NA,0,10345,NA,NA,0,1,0.1833709478378,0.8166290521622,5.8,0,Midterm,5.949276092579529,2.6665988371640235,-0.05597995862710538,Medium (-0.5 to 0.5 SD),-0.05597995862710538,Suburban,1001,2014,1
1001,1,1,2016,41015,38187,25146,0.931049644947,0.613092780113,0.658496320248,5936,18172,6331,18220,0.2462253123522,0.753774702549,0.2578713595867,0.742128610611,0.1853959113359,0.8146041035652,5.1,1,Presidential,5.949276092579529,2.6665988371640235,-0.31848663576361197,Medium (-0.5 to 0.5 SD),-0.31848663576361197,Suburban,1001,2016,1
1001,1,1,2018,44995,39770,19873,0.883875966072,0.441671282053,0.499698251486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,0,Midterm,5.949276092579529,2.6665988371640235,-0.8810009439132686,Low (-1 to -0.5 SD),-0.8810009439132686,Suburban,1001,2018,1
1001,1,1,2020,44995,43695,27813,0.971107900143,0.618135333061,0.636525928974,7503,19838,8277,19387,0.274423032999,0.7255769968033,0.299197524786,0.7008025050163,0.2868102788925,0.7131897211075,5.3,1,Presidential,5.949276092579529,2.6665988371640235,-0.2434847280103243,Medium (-0.5 to 0.5 SD),-0.2434847280103243,Suburban,1001,2020,1
1001,1,1,2022,44995,43488,17864,0.96650737524,0.397021889687,0.410779982805,NA,NA,3814,13359,NA,NA,0.2220928221941,0.7779071927071,0.2544515430927,0.745548427105,2.2,0,Midterm,5.949276092579529,2.6665988371640235,-1.4060142981862815,Very Low (< -1 SD),-1.4060142981862815,Suburban,1001,2022,1
1003,1,3,2004,117556,91049,69568,0.774515986443,0.591786026955,0.76407212019,15599,52971,13509,54503,0.227490156889,0.7725098729134,0.1986267119646,0.8013733029366,NA,NA,5.1,1,Presidential,5.949276092579529,2.6665988371640235,-0.31848663576361197,Medium (-0.5 to 0.5 SD),-0.31848663576361197,Urban,1003,2004,1
1003,1,3,2006,124019,97858,168,0.789056539536,0.001354631153,0.001716773259,NA,NA,NA,NA,NA,NA,NA,NA,0.2285442054272,0.7714557647705,3.2,0,Midterm,5.949276092579529,2.6665988371640235,-1.0310047594198437,Very Low (< -1 SD),-1.0310047594198437,Urban,1003,2006,1
1003,1,3,2008,136945,112329,81651,0.820249021053,0.596232056618,0.726891517639,19386,61271,16456,63685,0.2403511106968,0.7596488595009,0.2053380906582,0.7946618795395,0.2177929133177,0.7822070717812,4.8,1,Presidential,5.949276092579529,2.6665988371640235,-0.43098949739354325,Medium (-0.5 to 0.5 SD),-0.43098949739354325,Urban,1003,2008,1
1003,1,3,2010,136945,114952,58396,0.839402675629,0.426419377327,0.508003354073,NA,NA,11027,46471,NA,NA,0.1917805820704,0.8082194328308,0.2092278748751,0.7907721400261,9.9,0,Midterm,5.949276092579529,2.6665988371640235,1.48155915031529,Very High (> 1 SD),1.48155915031529,Urban,1003,2010,1
1003,1,3,2012,136945,126703,85873,0.925210833549,0.627061963081,0.677750349045,18424,66016,NA,NA,0.2181904315948,0.7818095684052,NA,NA,0.2109385430813,0.789061486721,7.7,1,Presidential,5.949276092579529,2.6665988371640235,0.6565381650291268,High (0.5 to 1 SD),0.6565381650291268,Urban,1003,2012,1
1003,1,3,2014,155375,123477,123477,0.794703125954,0.794703125954,0.980000019073,NA,NA,0,39135,NA,NA,0,1,0.1582038998604,0.8417961001396,6.1,0,Midterm,5.949276092579529,2.6665988371640235,0.05652290300282592,Medium (-0.5 to 0.5 SD),0.05652290300282592,Urban,1003,2014,1
1003,1,3,2016,155375,146824,96229,0.944965422153,0.619333863258,0.655403733253,18458,72883,19145,74021,0.2020779252052,0.7979220747948,0.2054934203625,0.7945066094398,0.1534391790628,0.8465608358383,4.9,1,Presidential,5.949276092579529,2.6665988371640235,-0.39348854351689927,Medium (-0.5 to 0.5 SD),-0.39348854351689927,Urban,1003,2016,1
1003,1,3,2018,184024,155127,78264,0.842971563339,0.425292342901,0.504515647888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0,Midterm,5.949276092579529,2.6665988371640235,-0.9935038055432001,Low (-1 to -0.5 SD),-0.9935038055432001,Urban,1003,2018,1
1003,1,3,2020,184024,176668,110214,0.960026979446,0.598910987377,0.62384814024,24578,83544,28925,80200,0.227317288518,0.7726827263832,0.2650629878044,0.7349370121956,0.2461901456118,0.7538098692894,5.7,1,Presidential,5.949276092579529,2.6665988371640235,-0.09348091250374903,Medium (-0.5 to 0.5 SD),-0.09348091250374903,Urban,1003,2020,1
1003,1,3,2022,184024,189028,73611,0.980000019073,0.400007605553,0.389418512583,NA,NA,11478,59501,NA,NA,0.1617098003626,0.8382902145386,0.2039499729872,0.7960500121117,2.2,0,Midterm,5.949276092579529,2.6665988371640235,-1.4060142981862815,Very Low (< -1 SD),-1.4060142981862815,Urban,1003,2022,1
1005,1,5,2004,21156,16125,10789,0.762195110321,0.509973526001,0.669085264206,4832,5899,3989,6323,0.4502842128277,0.54971575737,0.38683086633680003,0.6131691336632,NA,NA,7.1,1,Presidential,5.949276092579529,2.6665988371640235,0.4315324417692638,Medium (-0.5 to 0.5 SD),0.4315324417692638,Suburban,1005,2004,1
1005,1,5,2006,21069,16395,6124,0.77815747261,0.2906640172,0.373528510332,NA,NA,NA,NA,NA,NA,NA,NA,0.4687589406967,0.5312410593033,5.7,0,Midterm,5.949276092579529,2.6665988371640235,-0.09348091250374903,Medium (-0.5 to 0.5 SD),-0.09348091250374903,Suburban,1005,2006,1
1005,1,5,2008,20895,17038,11672,0.815410375595,0.558602511883,0.68505692482,5697,5866,5435,5772,0.4926922023296,0.507307767868,0.4849647581577,0.5150352716446,0.463544100523,0.5364558696747,9.2,1,Presidential,5.949276092579529,2.6665988371640235,1.219052473178783,Very High (> 1 SD),1.219052473178783,Suburban,1005,2008,1
1005,1,5,2010,20895,16450,8487,0.787269711494,0.406173735857,0.51592707634,NA,NA,4030,4242,NA,NA,0.4871856868267,0.5128143429756,0.464857250452,0.5351427793503,12.1,0,Midterm,5.949276092579529,2.6665988371640235,2.306580135601453,Very High (> 1 SD),2.306580135601453,Suburban,1005,2010,1
1005,1,5,2012,20895,17318,11534,0.828810691833,0.551998078823,0.666012227535,5912,5550,NA,NA,0.5157912969589,0.4842087030411,NA,NA,0.4972684979439,0.5027315020561,11.8,1,Presidential,5.949276092579529,2.6665988371640235,2.194077273971522,Very High (> 1 SD),2.194077273971522,Suburban,1005,2012,1
1005,1,5,2014,20270,16227,16227,0.800542652607,0.800542652607,0.980000019073,NA,NA,0,3475,NA,NA,0,1,0.3729513585567,0.6270486116409,10.5,0,Midterm,5.949276092579529,2.6665988371640235,1.7065648735751526,Very High (> 1 SD),1.7065648735751526,Suburban,1005,2014,1
1005,1,5,2016,20270,17102,10544,0.843709945679,0.520177602768,0.616536080837,4871,5454,4777,5436,0.4717675447464,0.5282324552536,0.467737197876,0.532262802124,0.3681823313236,0.6318176388741,7.5,1,Presidential,5.949276092579529,2.6665988371640235,0.581536257275839,High (0.5 to 1 SD),0.581536257275839,Suburban,1005,2016,1
1005,1,5,2018,19726,17323,8455,0.878181099892,0.428622126579,0.488079428673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,0,Midterm,5.949276092579529,2.6665988371640235,-0.4684904512701869,Medium (-0.5 to 0.5 SD),-0.4684904512701869,Suburban,1005,2018,1
1005,1,5,2020,19726,17850,10560,0.904897093773,0.535334050655,0.591596662998,4816,5622,5021,5449,0.4613910615444,0.5386089086533,0.4795606434345,0.5204393267632,0.4704758524895,0.5295241475105,7,1,Presidential,5.949276092579529,2.6665988371640235,0.39403148789262016,Medium (-0.5 to 0.5 SD),0.39403148789262016,Suburban,1005,2020,1
1005,1,5,2022,19726,17270,6587,0.875494301319,0.333924770355,0.381412863731,NA,NA,2620,3861,NA,NA,0.4042586088181,0.5957413911819,0.4373672306538,0.5626327395439,3.6,0,Midterm,5.949276092579529,2.6665988371640235,-0.8810009439132686,Low (-1 to -0.5 SD),-0.8810009439132686,Suburban,1005,2022,1
1007,1,7,2004,16217,11880,7783,0.73256456852,0.479928463697,0.655134677887,2089,5472,1828,5763,0.2762862145901,0.7237138152122,0.2408114820719,0.7591885328293,NA,NA,5.4,1,Presidential,5.949276092579529,2.6665988371640235,-0.20598377413368033,Medium (-0.5 to 0.5 SD),-0.20598377413368033,Suburban,1007,2004,1
1007,1,7,2006,16588,12030,5638,0.725223064423,0.339884251356,0.468661665916,NA,NA,NA,NA,NA,NA,NA,NA,0.3523614406586,0.6476385593414,4.2,0,Midterm,5.949276092579529,2.6665988371640235,-0.6559952206534059,Low (-1 to -0.5 SD),-0.6559952206534059,Suburban,1007,2006,1
1007,1,7,2008,17330,12879,8673,0.743162155151,0.500461637974,0.673421859741,2299,6262,2267,6276,0.2685433924198,0.7314565777779,0.2653634548187,0.7346365451813,0.3119841516018,0.6880158782005,6.1,1,Presidential,5.949276092579529,2.6665988371640235,0.05652290300282592,Medium (-0.5 to 0.5 SD),0.05652290300282592,Suburban,1007,2008,1
1007,1,7,2010,17330,12239,6514,0.706231951714,0.375879973173,0.532232999802,NA,NA,1569,4849,NA,NA,0.2444686889648,0.7555313110352,0.2566569745541,0.7433429956436,11.2,0,Midterm,5.949276092579529,2.6665988371640235,1.969071550711659,Very High (> 1 SD),1.969071550711659,Suburban,1007,2010,1
1007,1,7,2012,17330,12819,8454,0.739699959755,0.487824589014,0.659489810467,2202,6132,NA,NA,0.2642188668251,0.7357811331749,NA,NA,0.2585469782352,0.7414529919624,8.8,1,Presidential,5.949276092579529,2.6665988371640235,1.0690486576722085,Very High (> 1 SD),1.0690486576722085,Suburban,1007,2012,1
1007,1,7,2014,17660,12072,12072,0.68357872963,0.68357872963,0.980000019073,NA,NA,0,3901,NA,NA,0,1,0.193910241127,0.806089758873,7.2,0,Midterm,5.949276092579529,2.6665988371640235,0.4690333956459078,Medium (-0.5 to 0.5 SD),0.4690333956459078,Suburban,1007,2014,1
1007,1,7,2016,17660,13510,8853,0.765005648136,0.501302361488,0.655292391777,1874,6738,2082,6612,0.217603340745,0.7823966741562,0.2394755035639,0.7605245113373,0.1843067407608,0.8156932592392,6.3,1,Presidential,5.949276092579529,2.6665988371640235,0.13152481075611355,Medium (-0.5 to 0.5 SD),0.13152481075611355,Suburban,1007,2016,1
1007,1,7,2018,17536,14244,6870,0.812271893024,0.391765505075,0.482308328152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,0,Midterm,5.949276092579529,2.6665988371640235,-0.7684980822833373,Low (-1 to -0.5 SD),-0.7684980822833373,Suburban,1007,2018,1
1007,1,7,2020,17536,15014,9630,0.856181561947,0.549156010151,0.641401350498,1986,7525,2244,7320,0.2088108509779,0.7911891341209,0.2346298545599,0.7653701305389,0.2217203527689,0.7782796621323,7.2,1,Presidential,5.949276092579529,2.6665988371640235,0.4690333956459078,Medium (-0.5 to 0.5 SD),0.4690333956459078,Suburban,1007,2020,1
1007,1,7,2022,17536,14741,5908,0.840613603592,0.336906939745,0.400786906481,NA,NA,971,4694,NA,NA,0.1714033484459,0.8285966515541,0.196561858058,0.8034381270409,2.4,0,Midterm,5.949276092579529,2.6665988371640235,-1.331012390432994,Very Low (< -1 SD),-1.331012390432994,Suburban,1007,2022,1
1009,1,9,2004,38700,28018,21598,0.723979353905,0.558087825775,0.770861566067,3938,17386,3284,17781,0.1846745461226,0.8153254389763,0.1558984071016,0.8441016077995,NA,NA,4.1,1,Presidential,5.949276092579529,2.6665988371640235,-0.6934961745300499,Low (-1 to -0.5 SD),-0.6934961745300499,Suburban,1009,2004,1
1009,1,9,2006,39595,28919,29,0.730369985104,7.32415705e-4,0.001002800884,NA,NA,NA,NA,NA,NA,NA,NA,0.2386604994535,0.7613394856453,3.2,0,Midterm,5.949276092579529,2.6665988371640235,-1.0310047594198437,Very Low (< -1 SD),-1.0310047594198437,Suburban,1009,2006,1
1009,1,9,2008,41385,31445,24442,0.759816348553,0.590600430965,0.777293682098,3522,20389,3558,20286,0.1472962200642,0.8527037501335,0.149219930172,0.850780069828,0.1940535604954,0.8059464097023,4.9,1,Presidential,5.949276092579529,2.6665988371640235,-0.39348854351689927,Medium (-0.5 to 0.5 SD),-0.39348854351689927,Suburban,1009,2008,1
1009,1,9,2010,41385,31874,17001,0.770182430744,0.410801023245,0.533381462097,NA,NA,2448,14296,NA,NA,0.1462016254663,0.8537983894348,0.1549153923988,0.8450846076012,9.7,0,Midterm,5.949276092579529,2.6665988371640235,1.406557242562002,Very High (> 1 SD),1.406557242562002,Suburban,1009,2010,1
1009,1,9,2012,41385,33951,24251,0.820369720459,0.58598524332,0.714294135571,2970,20757,NA,NA,0.1251738518476,0.8748261332512,NA,NA,0.1398778557777,0.8601221442223,7.1,1,Presidential,5.949276092579529,2.6665988371640235,0.4315324417692638,Medium (-0.5 to 0.5 SD),0.4315324417692638,Suburban,1009,2012,1
1009,1,9,2014,42515,33891,33891,0.797153949738,0.797153949738,0.980000019073,NA,NA,0,12674,NA,NA,0,1,0.1049083918333,0.8950915932655,6.1,0,Midterm,5.949276092579529,2.6665988371640235,0.05652290300282592,Medium (-0.5 to 0.5 SD),0.05652290300282592,Suburban,1009,2014,1
1009,1,9,2016,42515,37718,25740,0.887169241905,0.605433404446,0.682432770729,2156,22859,2974,22117,0.0861882865429,0.9138116836548,0.1185285523534,0.8814714550972,0.0934334769845,0.9065665006638,5.2,1,Presidential,5.949276092579529,2.6665988371640235,-0.280985681886968,Medium (-0.5 to 0.5 SD),-0.280985681886968,Suburban,1009,2016,1
1009,1,9,2018,45513,39687,19562,0.871992647648,0.429811269045,0.492906987667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,Midterm,5.949276092579529,2.6665988371640235,-0.9560028516665562,Low (-1 to -0.5 SD),-0.9560028516665562,Suburban,1009,2018,1
1009,1,9,2020,45513,41927,27665,0.921209335327,0.607848286629,0.65983736515,2640,24711,3290,24163,0.0965229794383,0.9034770131111,0.1198411807418,0.88015884161,0.10818208009,0.8918179273605,4.4,1,Presidential,5.949276092579529,2.6665988371640235,-0.5809933129001182,Low (-1 to -0.5 SD),-0.5809933129001182,Suburban,1009,2020,1
1009,1,9,2022,45513,41794,16681,0.918287098408,0.366510659456,0.399124264717,NA,NA,1130,14904,NA,NA,0.070475243032,0.9295247793198,0.089328661561,0.9106713533401,2.1,0,Midterm,5.949276092579529,2.6665988371640235,-1.4435152520629253,Very Low (< -1 SD),-1.4435152520629253,Suburban,1009,2022,1
1011,1,11,2004,8268,7272,4729,0.87953555584,0.571964204311,0.650302529335,3210,1494,2740,1701,0.6823979616165,0.3176020383835,0.6169781684875,0.3830218315125,NA,NA,11.4,1,Presidential,5.949276092579529,2.6665988371640235,2.044073458464947,Very High (> 1 SD),2.044073458464947,Rural,1011,2004,1
1011,1,11,2006,8187,7214,3072,0.881153047085,0.375229030848,0.425838649273,NA,NA,NA,NA,NA,NA,NA,NA,0.676028072834,0.3239719569683,8.8,0,Midterm,5.949276092579529,2.6665988371640235,1.0690486576722085,Very High (> 1 SD),1.0690486576722085,Rural,1011,2006,1
1011,1,11,2008,8025,7467,5424,0.930467307568,0.675887823105,0.726396143436,4011,1391,3734,1466,0.7425027489662,0.2574972212315,0.7180769443512,0.2819230854511,0.6850614547729,0.3149385750294,11,1,Presidential,5.949276092579529,2.6665988371640235,1.8940696429583717,Very High (> 1 SD),1.8940696429583717,Rural,1011,2008,1
1011,1,11,2010,8025,7650,3922,0.95327103138,0.488722741604,0.512679755688,NA,NA,2720,1146,NA,NA,0.7035695910454,0.2964304089546,0.6945158243179,0.3054841756821,11.6,0,Midterm,5.949276092579529,2.6665988371640235,2.119075366218234,Very High (> 1 SD),2.119075366218234,Rural,1011,2010,1
1011,1,11,2012,8025,7817,5335,0.974080979824,0.664797484875,0.682486891747,4061,1251,NA,NA,0.7644954919815,0.2355045229197,NA,NA,0.732784986496,0.2672150433064,10.6,1,Presidential,5.949276092579529,2.6665988371640235,1.7440658274517964,Very High (> 1 SD),1.7440658274517964,Rural,1011,2012,1
1011,1,11,2014,8210,7236,7236,0.881364166737,0.881364166737,0.980000019073,NA,NA,0,852,NA,NA,0,1,0.549588739872,0.450411260128,8.8,0,Midterm,5.949276092579529,2.6665988371640235,1.0690486576722085,Very High (> 1 SD),1.0690486576722085,Rural,1011,2014,1
1011,1,11,2016,8210,7424,4742,0.904263079166,0.577588319778,0.638739228249,3530,1140,3364,1166,0.7558886408806,0.2441113442183,0.7426048517227,0.2573951482773,0.5543279647827,0.4456720352173,7.6,1,Presidential,5.949276092579529,2.6665988371640235,0.6190372111524827,High (0.5 to 1 SD),0.6190372111524827,Rural,1011,2016,1
1011,1,11,2018,8153,7472,3706,0.916472434998,0.454556614161,0.495985001326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,0,Midterm,5.949276092579529,2.6665988371640235,-0.2434847280103243,Medium (-0.5 to 0.5 SD),-0.2434847280103243,Rural,1011,2018,1
1011,1,11,2020,8153,7457,4633,0.914632618427,0.56825709343,0.621295452118,3446,1146,3490,1108,0.7504355311394,0.2495644539595,0.7590256929398,0.2409743368626,0.7547305822372,0.2452694028616,6.8,1,Presidential,5.949276092579529,2.6665988371640235,0.31902958013933247,Medium (-0.5 to 0.5 SD),0.31902958013933247,Rural,1011,2020,1
1011,1,11,2022,8153,7151,2678,0.877100467682,0.328468054533,0.374493092299,NA,NA,1827,785,NA,NA,0.6994640231133,0.3005359768867,0.7270973324776,0.2729026973248,3.1,0,Midterm,5.949276092579529,2.6665988371640235,-1.0685057132964875,Very Low (< -1 SD),-1.0685057132964875,Rural,1011,2022,1
1013,1,13,2004,15625,11905,8467,0.761919975281,0.541887998581,0.711213767529,3413,4979,2969,5223,0.4066968560219,0.5933031439781,0.3624267578125,0.6375732421875,NA,NA,9.3,1,Presidential,5.949276092579529,2.6665988371640235,1.2565534270554275,Very High (> 1 SD),1.2565534270554275,Suburban,1013,2004,1
1013,1,13,2006,15625,13492,6720,0.863488018513,0.430079996586,0.49807292223,NA,NA,NA,NA,NA,NA,NA,NA,0.4250346124172,0.5749654173851,5.7,0,Midterm,5.949276092579529,2.6665988371640235,-0.09348091250374903,Medium (-0.5 to 0.5 SD),-0.09348091250374903,Suburban,1013,2006,1
1013,1,13,2008,15625,14098,9740,0.902271986008,0.623359978199,0.690878152847,4188,5485,NA,NA,0.4329577088356,0.5670422911644,NA,NA,0.4139161109924,0.5860838890076,8.9,1,Presidential,5.949276092579529,2.6665988371640235,1.1065496115488522,Very High (> 1 SD),1.1065496115488522,Suburban,1013,2008,1
1013,1,13,2010,15625,12898,7178,0.825471997261,0.459392011166,0.556520402431,NA,NA,2888,4145,NA,NA,0.410635560751,0.5893644094467,0.4093850255013,0.5906149744987,13.4,0,Midterm,5.949276092579529,2.6665988371640235,2.7940925359978226,Very High (> 1 SD),2.7940925359978226,Suburban,1013,2010,1
1013,1,13,2012,15625,13488,9470,0.863232016563,0.606079995632,0.70210558176,4374,5087,NA,NA,0.4623189866543,0.5376809835434,NA,NA,0.4353041052818,0.5646958947182,11.8,1,Presidential,5.949276092579529,2.6665988371640235,2.194077273971522,Very High (> 1 SD),2.194077273971522,Suburban,1013,2012,1
1013,1,13,2014,15460,13225,13225,0.855433404446,0.855433404446,0.980000019073,NA,NA,0,3391,NA,NA,0,1,0.3264780640602,0.6735219359398,8.5,0,Midterm,5.949276092579529,2.6665988371640235,0.956545796042277,High (0.5 to 1 SD),0.956545796042277,Suburban,1013,2014,1
1013,1,13,2016,15460,13805,8774,0.892949521542,0.567529082298,0.635566830635,3726,4901,3663,4840,0.4318998456001,0.5681001543999,0.4307891428471,0.5692108869553,0.3260747790337,0.6739252209663,7.4,1,Presidential,5.949276092579529,2.6665988371640235,0.5440353033991954,High (0.5 to 1 SD),0.5440353033991954,Suburban,1013,2016,1
1013,1,13,2018,14747,14079,8240,0.954702675343,0.558757722378,0.585268855095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,0,Midterm,5.949276092579529,2.6665988371640235,-0.31848663576361197,Medium (-0.5 to 0.5 SD),-0.31848663576361197,Suburban,1013,2018,1
1013,1,13,2020,14747,14646,9527,0.980000019073,0.64602971077,0.650484800339,3965,5458,4193,5232,0.4207789301872,0.5792210698128,0.4448806345463,0.5551193356514,0.4328297972679,0.5671702027321,10.3,1,Presidential,5.949276092579529,2.6665988371640235,1.6315629658218653,Very High (> 1 SD),1.6315629658218653,Suburban,1013,2020,1
1013,1,13,2022,14747,14317,5978,0.970841526985,0.405370593071,0.417545586824,NA,NA,2039,3789,NA,NA,0.3498627245426,0.6501372456551,0.3913462758064,0.6086537241936,3.5,0,Midterm,5.949276092579529,2.6665988371640235,-0.9185018977899124,Low (-1 to -0.5 SD),-0.9185018977899124,Suburban,1013,2022,1
1015,1,15,2004,86636,48696,45349,0.562075793743,0.523442924023,0.931267440319,15083,29814,12077,32273,0.3359467089176,0.6640532612801,0.2723111510277,0.7276888489723,NA,NA,5.4,1,Presidential,5.949276092579529,2.6665988371640235,-0.20598377413368033,Medium (-0.5 to 0.5 SD),-0.20598377413368033,Urban,1015,2004,1
1015,1,15,2006,87464,66437,29600,0.759592533112,0.338424950838,0.445534855127,NA,NA,NA,NA,NA,NA,NA,NA,0.3708015084267,0.6291984915733,4,0,Midterm,5.949276092579529,2.6665988371640235,-0.7309971284066935,Low (-1 to -0.5 SD),-0.7309971284066935,Urban,1015,2006,1
1015,1,15,2008,89120,72311,49336,0.811389148235,0.553590655327,0.682275176048,16334,32348,15732,32458,0.3355244100094,0.6644755601883,0.3264577686787,0.673542201519,0.3430182635784,0.6569817662239,5.9,1,Presidential,5.949276092579529,2.6665988371640235,-0.01847900475046139,Medium (-0.5 to 0.5 SD),-0.01847900475046139,Urban,1015,2008,1
1015,1,15,2010,89120,66236,34189,0.743222594261,0.383628815413,0.516169428825,NA,NA,10023,23607,NA,NA,0.2980374693871,0.7019625306129,0.3110525012016,0.6889474987984,11.2,0,Midterm,5.949276092579529,2.6665988371640235,1.969071550711659,Very High (> 1 SD),1.969071550711659,Urban,1015,2010,1
1015,1,15,2012,89120,70093,46435,0.786501348019,0.521039068699,0.662477016449,15511,30278,NA,NA,0.3387494683266,0.6612505316734,NA,NA,0.3225926756859,0.6774073243141,9.1,1,Presidential,5.949276092579529,2.6665988371640235,1.1815515193021395,Very High (> 1 SD),1.1815515193021395,Urban,1015,2012,1
1015,1,15,2014,88385,67065,67065,0.758782625198,0.758782625198,0.980000019073,NA,NA,0,19248,NA,NA,0,1,0.2419445067644,0.7580555081367,8,0,Midterm,5.949276092579529,2.6665988371640235,0.769041026659058,High (0.5 to 1 SD),0.769041026659058,Urban,1015,2014,1
1015,1,15,2016,88385,74433,48076,0.842145144939,0.543938457966,0.645896315575,13242,32865,14152,32976,0.2872015237808,0.7127984762192,0.3002885878086,0.6997114419937,0.2326329946518,0.7673670053482,6.1,1,Presidential,5.949276092579529,2.6665988371640235,0.05652290300282592,Medium (-0.5 to 0.5 SD),0.05652290300282592,Urban,1015,2016,1
1015,1,15,2018,91563,76168,37005,0.831864416599,0.404147952795,0.48583394289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,0,Midterm,5.949276092579529,2.6665988371640235,-0.6184942667767622,Low (-1 to -0.5 SD),-0.6184942667767622,Urban,1015,2018,1
1015,1,15,2020,91563,81674,51141,0.891997873783,0.558533489704,0.626160085201,15216,35101,16808,33936,0.3024027645588,0.6975972056389,0.3312312662601,0.6687687039375,0.3168170154095,0.6831829547882,7.2,1,Presidential,5.949276092579529,2.6665988371640235,0.4690333956459078,Medium (-0.5 to 0.5 SD),0.4690333956459078,Urban,1015,2020,1
1015,1,15,2022,91563,80216,30257,0.876074373722,0.330450087786,0.377194076777,NA,NA,7365,22008,NA,NA,0.250740468502,0.749259531498,0.2837787568569,0.7162212729454,2.7,0,Midterm,5.949276092579529,2.6665988371640235,-1.2185095288030627,Very Low (< -1 SD),-1.2185095288030627,Urban,1015,2022,1
1017,1,17,2006,26654,21781,511,0.817175686359,0.019171606749,0.023460814729,NA,NA,NA,NA,NA,NA,NA,NA,0.4446040093899,0.5553959608078,5.8,0,Midterm,5.949276092579529,2.6665988371640235,-0.05597995862710538,Medium (-0.5 to 0.5 SD),-0.05597995862710538,Suburban,1017,2006,1
1017,1,17,2008,26160,23191,14978,0.886506140232,0.572553515434,0.645853996277,6799,8067,6683,7759,0.4573523402214,0.5426476597786,0.4627475440502,0.5372524857521,0.4373086690903,0.5626913309097,15,1,Presidential,5.949276092579529,2.6665988371640235,3.394107798024123,Very High (> 1 SD),3.394107798024123,Suburban,1017,2008,1
1017,1,17,2010,26160,23192,10509,0.886544346809,0.401720196009,0.45313039422,NA,NA,4705,5594,NA,NA,0.4568404555321,0.5431595444679,0.4370836317539,0.5629163980484,14.6,0,Midterm,5.949276092579529,2.6665988371640235,3.2441039825175477,Very High (> 1 SD),3.2441039825175477,Suburban,1017,2010,1
1017,1,17,2012,26160,24463,14682,0.93512994051,0.561238527298,0.600171685219,6871,7626,NA,NA,0.4739601314068,0.5260398983955,NA,NA,0.4636168479919,0.5363831520081,10.1,1,Presidential,5.949276092579529,2.6665988371640235,1.5565610580685774,Very High (> 1 SD),1.5565610580685774,Suburban,1017,2012,1
1017,1,17,2014,26260,21743,21743,0.827989339828,0.827989339828,0.980000019073,NA,NA,0,4670,NA,NA,0,1,0.347712635994,0.652287364006,6.7,0,Midterm,5.949276092579529,2.6665988371640235,0.2815286262626888,Medium (-0.5 to 0.5 SD),0.2815286262626888,Suburban,1017,2014,1
